"uncertainty","timepoint","stock","stock_type"
0.59713509040866,60,"WMB","industrials"
0.46867083531024,60,"HAL","information tech"
0.611580008665539,60,"XOM","financials"
0.226229982566577,60,"MCD","energy"
0.567081159902181,60,"NKE","consumer discretionary"
0.599040345674004,60,"SBUX","consumer staples"
0.351550463782493,60,"WMT","communication services"
0.50250970383478,60,"PEP","utilities"
0.347874841004719,60,"SYY","real estate"
0.507588932104869,60,"VZ","materials"
0.241877689044697,60,"NFLX","health care"
0.608033124592017,60,"DIS","industrials"
0.371835507090692,60,"PNW","information tech"
0.35992413722417,60,"XEL","financials"
0.425938575718365,60,"PEG","energy"
0.455824064888861,60,"PSA","consumer discretionary"
0.291173264762056,60,"PLD","consumer staples"
0.473260089980174,60,"REG","communication services"
0.64122137243039,60,"PPG","utilities"
0.463703103365108,60,"VMC","real estate"
0.486020166617919,60,"IP","materials"
0.445105620431801,61,"PSX","health care"
0.450319237300338,61,"PFE","industrials"
0.406887216049813,61,"JNJ","information tech"
0.180104831317528,61,"DE","financials"
0.582169389316119,61,"DAL","energy"
0.48309188218438,61,"EFX","consumer discretionary"
0.303133658914317,61,"ACN","consumer staples"
0.119612807475192,61,"NVDA","communication services"
0.313785422654128,61,"MSFT","utilities"
0.465943388732451,61,"NDAQ","real estate"
0.361898430338432,61,"MS","materials"
0.30895589341883,61,"PNC","health care"
0.596555367980442,61,"WMB","industrials"
0.47139677444829,61,"HAL","information tech"
0.613509363290362,61,"XOM","financials"
0.228521014813728,61,"MCD","energy"
0.561016711911974,61,"NKE","consumer discretionary"
0.596573190531074,61,"SBUX","consumer staples"
0.351371268659247,61,"WMT","communication services"
0.500014724948782,61,"PEP","utilities"
0.345013596890915,61,"SYY","real estate"
0.504742528511536,61,"VZ","materials"
0.243245071132676,61,"NFLX","health care"
0.61275525889585,61,"DIS","industrials"
0.369962343372978,61,"PNW","information tech"
0.365671839967635,61,"XEL","financials"
0.429672637542765,61,"PEG","energy"
0.45831025677848,61,"PSA","consumer discretionary"
0.290467650397948,61,"PLD","consumer staples"
0.47636479824356,61,"REG","communication services"
0.63843419067804,61,"PPG","utilities"
0.461043518643462,61,"VMC","real estate"
0.489641763380167,61,"IP","materials"
0.451376443907481,62,"PSX","health care"
0.443539519249576,62,"PFE","industrials"
0.411311093879435,62,"JNJ","information tech"
0.179324579261046,62,"DE","financials"
0.58434921993726,62,"DAL","energy"
0.487720127814369,62,"EFX","consumer discretionary"
0.308052709906256,62,"ACN","consumer staples"
0.120543959797531,62,"NVDA","communication services"
0.315192664362468,62,"MSFT","utilities"
0.471833059653423,62,"NDAQ","real estate"
0.363858693022067,62,"MS","materials"
0.310644797474955,62,"PNC","health care"
0.591777805269016,62,"WMB","industrials"
0.466424957699469,62,"HAL","information tech"
0.612204039765882,62,"XOM","financials"
0.227486980831677,62,"MCD","energy"
0.55515329851545,62,"NKE","consumer discretionary"
0.597332820803383,62,"SBUX","consumer staples"
0.354534151104629,62,"WMT","communication services"
0.500110766449045,62,"PEP","utilities"
0.344366852627689,62,"SYY","real estate"
0.509406143339171,62,"VZ","materials"
0.245570462272403,62,"NFLX","health care"
0.614675061408089,62,"DIS","industrials"
0.372298174054531,62,"PNW","information tech"
0.361544498892492,62,"XEL","financials"
0.427498048593673,62,"PEG","energy"
0.453821198462398,62,"PSA","consumer discretionary"
0.292957061651731,62,"PLD","consumer staples"
0.473492673404114,62,"REG","communication services"
0.647005595411026,62,"PPG","utilities"
0.462922617510458,62,"VMC","real estate"
0.482948696606809,62,"IP","materials"
0.446630682956302,63,"PSX","health care"
0.450384467727881,63,"PFE","industrials"
0.410931292861413,63,"JNJ","information tech"
0.179377712918558,63,"DE","financials"
0.581717402760346,63,"DAL","energy"
0.49583956413879,63,"EFX","consumer discretionary"
0.308097599960618,63,"ACN","consumer staples"
0.123469792035397,63,"NVDA","communication services"
0.317806356475949,63,"MSFT","utilities"
0.464441907608867,63,"NDAQ","real estate"
0.361862876068114,63,"MS","materials"
0.31044008277528,63,"PNC","health care"
0.597553052780827,63,"WMB","industrials"
0.462480111549866,63,"HAL","information tech"
0.612023708138147,63,"XOM","financials"
0.226586782867841,63,"MCD","energy"
0.553465235419734,63,"NKE","consumer discretionary"
0.59804215051878,63,"SBUX","consumer staples"
0.34962312935453,63,"WMT","communication services"
0.49839141428579,63,"PEP","utilities"
0.342996094842781,63,"SYY","real estate"
0.507516036377844,63,"VZ","materials"
0.242650888674332,63,"NFLX","health care"
0.609131811165354,63,"DIS","industrials"
0.370160249747363,63,"PNW","information tech"
0.361310719317317,63,"XEL","financials"
0.428991853932991,63,"PEG","energy"
0.45621111224657,63,"PSA","consumer discretionary"
0.29001807604183,63,"PLD","consumer staples"
0.473265640427619,63,"REG","communication services"
0.641969208547857,63,"PPG","utilities"
0.456710845300658,63,"VMC","real estate"
0.488041560553671,63,"IP","materials"
0.444146130218217,64,"PSX","health care"
0.446088123755549,64,"PFE","industrials"
0.412596300836301,64,"JNJ","information tech"
0.178889063730846,64,"DE","financials"
0.590256145529943,64,"DAL","energy"
0.489587232225844,64,"EFX","consumer discretionary"
0.308927615572906,64,"ACN","consumer staples"
0.12551854475849,64,"NVDA","communication services"
0.316108395916885,64,"MSFT","utilities"
0.462222908710929,64,"NDAQ","real estate"
0.358621067859744,64,"MS","materials"
0.312758493016096,64,"PNC","health care"
0.595245969841589,64,"WMB","industrials"
0.468751101079163,64,"HAL","information tech"
0.609005925862562,64,"XOM","financials"
0.225699571424895,64,"MCD","energy"
0.553483384546802,64,"NKE","consumer discretionary"
0.593696546267401,64,"SBUX","consumer staples"
0.351429144156481,64,"WMT","communication services"
0.500827469714134,64,"PEP","utilities"
0.346807030459763,64,"SYY","real estate"
0.507309351090996,64,"VZ","materials"
0.244724425635551,64,"NFLX","health care"
0.612891444901125,64,"DIS","industrials"
0.367669259198366,64,"PNW","information tech"
0.3620848198426,64,"XEL","financials"
0.430930434741682,64,"PEG","energy"
0.453163425759115,64,"PSA","consumer discretionary"
0.293410908479246,64,"PLD","consumer staples"
0.47981146969896,64,"REG","communication services"
0.642546850944932,64,"PPG","utilities"
0.463303644761351,64,"VMC","real estate"
0.486014243651246,64,"IP","materials"
0.443397363348447,65,"PSX","health care"
0.449120610500444,65,"PFE","industrials"
0.406284507956455,65,"JNJ","information tech"
0.181104964665575,65,"DE","financials"
0.583753720331034,65,"DAL","energy"
0.491956110955215,65,"EFX","consumer discretionary"
0.306252400709203,65,"ACN","consumer staples"
0.121581844564869,65,"NVDA","communication services"
0.313719547826539,65,"MSFT","utilities"
0.466803367556208,65,"NDAQ","real estate"
0.358149012466725,65,"MS","materials"
0.311596169159616,65,"PNC","health care"
0.597702806438048,65,"WMB","industrials"
0.464951945533037,65,"HAL","information tech"
0.609957832403594,65,"XOM","financials"
0.22703530625995,65,"MCD","energy"
0.557763628028621,65,"NKE","consumer discretionary"
0.607114377214006,65,"SBUX","consumer staples"
0.352246884888847,65,"WMT","communication services"
0.503320894548613,65,"PEP","utilities"
0.3452366366255,65,"SYY","real estate"
0.50982348827484,65,"VZ","materials"
0.246281194338683,65,"NFLX","health care"
0.611370138891777,65,"DIS","industrials"
0.371615629633687,65,"PNW","information tech"
0.363328794959186,65,"XEL","financials"
0.429022980464443,65,"PEG","energy"
0.453512185171373,65,"PSA","consumer discretionary"
0.293760705606256,65,"PLD","consumer staples"
0.472481804091361,65,"REG","communication services"
0.639112815206101,65,"PPG","utilities"
0.461353520179729,65,"VMC","real estate"
0.487485491763182,65,"IP","materials"
0.451094997974783,66,"PSX","health care"
0.447215680549263,66,"PFE","industrials"
0.408026775757999,66,"JNJ","information tech"
0.179997721690518,66,"DE","financials"
0.593996957059469,66,"DAL","energy"
0.493891101450456,66,"EFX","consumer discretionary"
0.312105511727146,66,"ACN","consumer staples"
0.125504292745275,66,"NVDA","communication services"
0.317557820495494,66,"MSFT","utilities"
0.469704330935879,66,"NDAQ","real estate"
0.36226456057084,66,"MS","materials"
0.312869312596112,66,"PNC","health care"
0.593086572251949,66,"WMB","industrials"
0.462271756656497,66,"HAL","information tech"
0.608027750651184,66,"XOM","financials"
0.226479209460029,66,"MCD","energy"
0.561803237456053,66,"NKE","consumer discretionary"
0.597496975845305,66,"SBUX","consumer staples"
0.349557642496029,66,"WMT","communication services"
0.503765523297783,66,"PEP","utilities"
0.347255562770275,66,"SYY","real estate"
0.505193272757975,66,"VZ","materials"
0.241716638330227,66,"NFLX","health care"
0.613854735457744,66,"DIS","industrials"
0.374896078948435,66,"PNW","information tech"
0.361444675239851,66,"XEL","financials"
0.427565471286037,66,"PEG","energy"
0.460940275771408,66,"PSA","consumer discretionary"
0.295603013699894,66,"PLD","consumer staples"
0.475414634464686,66,"REG","communication services"
0.63989015317485,66,"PPG","utilities"
0.467952286714054,66,"VMC","real estate"
0.4866431225993,66,"IP","materials"
0.444458399171199,67,"PSX","health care"
0.450787410550667,67,"PFE","industrials"
0.410799323045337,67,"JNJ","information tech"
0.180692057280822,67,"DE","financials"
0.589312472287158,67,"DAL","energy"
0.488813544050707,67,"EFX","consumer discretionary"
0.305530579052395,67,"ACN","consumer staples"
0.125454742758573,67,"NVDA","communication services"
0.316705670336748,67,"MSFT","utilities"
0.469294428631222,67,"NDAQ","real estate"
0.364134140612858,67,"MS","materials"
0.315220682674716,67,"PNC","health care"
0.589382681394487,67,"WMB","industrials"
0.47013640670333,67,"HAL","information tech"
0.61117745203846,67,"XOM","financials"
0.227455904826469,67,"MCD","energy"
0.562328955181761,67,"NKE","consumer discretionary"
0.605084740979707,67,"SBUX","consumer staples"
0.349405413928194,67,"WMT","communication services"
0.498932971826972,67,"PEP","utilities"
0.348089569259823,67,"SYY","real estate"
0.50642137018866,67,"VZ","materials"
0.249442549021825,67,"NFLX","health care"
0.612741672003372,67,"DIS","industrials"
0.371843552345965,67,"PNW","information tech"
0.365542242147378,67,"XEL","financials"
0.431047100929372,67,"PEG","energy"
0.455652149702936,67,"PSA","consumer discretionary"
0.292050102304772,67,"PLD","consumer staples"
0.472996141281383,67,"REG","communication services"
0.648601768557101,67,"PPG","utilities"
0.460306714634546,67,"VMC","real estate"
0.487362746850067,67,"IP","materials"
0.445774866944015,68,"PSX","health care"
0.449235045595858,68,"PFE","industrials"
0.411488872465999,68,"JNJ","information tech"
0.181377168185991,68,"DE","financials"
0.584111388955729,68,"DAL","energy"
0.492903670043087,68,"EFX","consumer discretionary"
0.308566304468847,68,"ACN","consumer staples"
0.124813018983999,68,"NVDA","communication services"
0.315429652142601,68,"MSFT","utilities"
0.465785591200464,68,"NDAQ","real estate"
0.36504742202913,68,"MS","materials"
0.312118743288596,68,"PNC","health care"
0.5997121587267,68,"WMB","industrials"
0.464486685929667,68,"HAL","information tech"
0.613496702994286,68,"XOM","financials"
0.22738089131839,68,"MCD","energy"
0.558451348638028,68,"NKE","consumer discretionary"
0.595193332082429,68,"SBUX","consumer staples"
0.350285618479638,68,"WMT","communication services"
0.50126465359026,68,"PEP","utilities"
0.346540306988778,68,"SYY","real estate"
0.506908506783753,68,"VZ","materials"
0.245153816147825,68,"NFLX","health care"
0.610834285115726,68,"DIS","industrials"
0.375233424460132,68,"PNW","information tech"
0.362265213167354,68,"XEL","financials"
0.430962668324347,68,"PEG","energy"
0.46324231891585,68,"PSA","consumer discretionary"
0.291081389059237,68,"PLD","consumer staples"
0.47226558974727,68,"REG","communication services"
0.643538843523355,68,"PPG","utilities"
0.463728009557863,68,"VMC","real estate"
0.486455855742039,68,"IP","materials"
0.446633594330091,69,"PSX","health care"
0.451027470639928,69,"PFE","industrials"
0.412447952151806,69,"JNJ","information tech"
0.18220922799766,69,"DE","financials"
0.583690258219651,69,"DAL","energy"
0.4908660924841,69,"EFX","consumer discretionary"
0.304814651391526,69,"ACN","consumer staples"
0.123958217706612,69,"NVDA","communication services"
0.316387126700385,69,"MSFT","utilities"
0.471769110242207,69,"NDAQ","real estate"
0.36351683575388,69,"MS","materials"
0.313939306025329,69,"PNC","health care"
0.59555413598512,69,"WMB","industrials"
0.469583050839755,69,"HAL","information tech"
0.6068699817383,69,"XOM","financials"
0.230048183934608,69,"MCD","energy"
0.568462095829552,69,"NKE","consumer discretionary"
0.60229477956841,69,"SBUX","consumer staples"
0.350450113951046,69,"WMT","communication services"
0.50024587365943,69,"PEP","utilities"
0.345620088892171,69,"SYY","real estate"
0.505392293721357,69,"VZ","materials"
0.245547361891857,69,"NFLX","health care"
0.608605716953964,69,"DIS","industrials"
0.379036239565428,69,"PNW","information tech"
0.367711338318547,69,"XEL","financials"
0.426356031130775,69,"PEG","energy"
0.460683138204269,69,"PSA","consumer discretionary"
0.295484866138458,69,"PLD","consumer staples"
0.481235822988464,69,"REG","communication services"
0.645291546185782,69,"PPG","utilities"
0.466892913345022,69,"VMC","real estate"
0.486107086055276,69,"IP","materials"
0.44538813488658,70,"PSX","health care"
0.446868517332255,70,"PFE","industrials"
0.41026382840324,70,"JNJ","information tech"
0.180836502775278,70,"DE","financials"
0.587932647685992,70,"DAL","energy"
0.498076856970156,70,"EFX","consumer discretionary"
0.307521688593678,70,"ACN","consumer staples"
0.127777363437521,70,"NVDA","communication services"
0.319973014620848,70,"MSFT","utilities"
0.466644027775552,70,"NDAQ","real estate"
0.360474541583033,70,"MS","materials"
0.317522612187134,70,"PNC","health care"
0.59540129142343,70,"WMB","industrials"
0.46616653516306,70,"HAL","information tech"
0.605761447417,70,"XOM","financials"
0.231142743874599,70,"MCD","energy"
0.569289646563358,70,"NKE","consumer discretionary"
0.601538819855206,70,"SBUX","consumer staples"
0.350725924587182,70,"WMT","communication services"
0.502070271406997,70,"PEP","utilities"
0.354869147827829,70,"SYY","real estate"
0.504764663722964,70,"VZ","materials"
0.248275248347576,70,"NFLX","health care"
0.613293567681706,70,"DIS","industrials"
0.375385406664871,70,"PNW","information tech"
0.363760258060686,70,"XEL","financials"
0.43087006957083,70,"PEG","energy"
0.451969879094461,70,"PSA","consumer discretionary"
0.296768453837258,70,"PLD","consumer staples"
0.473647416162109,70,"REG","communication services"
0.643221360621139,70,"PPG","utilities"
0.46843678732653,70,"VMC","real estate"
0.483685516857106,70,"IP","materials"
0.445515417775612,71,"PSX","health care"
0.451929064738546,71,"PFE","industrials"
0.411748221160371,71,"JNJ","information tech"
0.18419066544817,71,"DE","financials"
0.58775313706938,71,"DAL","energy"
0.494533784750243,71,"EFX","consumer discretionary"
0.310390955959532,71,"ACN","consumer staples"
0.125740019592929,71,"NVDA","communication services"
0.315757438630688,71,"MSFT","utilities"
0.473082792950365,71,"NDAQ","real estate"
0.361423712894681,71,"MS","materials"
0.31304695209057,71,"PNC","health care"
0.594379792049161,71,"WMB","industrials"
0.466196932087765,71,"HAL","information tech"
0.609603416803926,71,"XOM","financials"
0.229197334509922,71,"MCD","energy"
0.563770024153714,71,"NKE","consumer discretionary"
0.60109344537555,71,"SBUX","consumer staples"
0.3496109886484,71,"WMT","communication services"
0.501753339013938,71,"PEP","utilities"
0.355356171890222,71,"SYY","real estate"
0.505873329122595,71,"VZ","materials"
0.246217155884157,71,"NFLX","health care"
0.611356839124287,71,"DIS","industrials"
0.375025582695694,71,"PNW","information tech"
0.362901880672033,71,"XEL","financials"
0.426722424424767,71,"PEG","energy"
0.460281718076987,71,"PSA","consumer discretionary"
0.298108198246196,71,"PLD","consumer staples"
0.472435457859901,71,"REG","communication services"
0.63805089773818,71,"PPG","utilities"
0.465632998014212,71,"VMC","real estate"
0.489794778817315,71,"IP","materials"
0.44769103909241,72,"PSX","health care"
0.449105124017454,72,"PFE","industrials"
0.411411545053847,72,"JNJ","information tech"
0.183330428626703,72,"DE","financials"
0.59034581826652,72,"DAL","energy"
0.492981398207865,72,"EFX","consumer discretionary"
0.307856587456172,72,"ACN","consumer staples"
0.12909186889824,72,"NVDA","communication services"
0.316387228607047,72,"MSFT","utilities"
0.467732617054656,72,"NDAQ","real estate"
0.368630169903584,72,"MS","materials"
0.314581002774031,72,"PNC","health care"
0.5961416846204,72,"WMB","industrials"
0.466458136296326,72,"HAL","information tech"
0.612401478951284,72,"XOM","financials"
0.229217266381427,72,"MCD","energy"
0.563396918985479,72,"NKE","consumer discretionary"
0.599690806230181,72,"SBUX","consumer staples"
0.351623574674943,72,"WMT","communication services"
0.504678239881708,72,"PEP","utilities"
0.353113446252234,72,"SYY","real estate"
0.505880273609478,72,"VZ","materials"
0.248428816591638,72,"NFLX","health care"
0.609455608867368,72,"DIS","industrials"
0.377286724216759,72,"PNW","information tech"
0.368048943004716,72,"XEL","financials"
0.4233340748959,72,"PEG","energy"
0.461635954875165,72,"PSA","consumer discretionary"
0.296261635080627,72,"PLD","consumer staples"
0.473676224239556,72,"REG","communication services"
0.64365519984671,72,"PPG","utilities"
0.46590100866387,72,"VMC","real estate"
0.488905666238066,72,"IP","materials"
0.445129809583591,73,"PSX","health care"
0.452875252722359,73,"PFE","industrials"
0.415166713443926,73,"JNJ","information tech"
0.182172673122471,73,"DE","financials"
0.591295220336031,73,"DAL","energy"
0.495232242608514,73,"EFX","consumer discretionary"
0.309146132574261,73,"ACN","consumer staples"
0.12846168076039,73,"NVDA","communication services"
0.320534756876188,73,"MSFT","utilities"
0.470262063342903,73,"NDAQ","real estate"
0.363742431898013,73,"MS","materials"
0.312077142321572,73,"PNC","health care"
0.591444676158221,73,"WMB","industrials"
0.470193531730094,73,"HAL","information tech"
0.612200673474292,73,"XOM","financials"
0.23095443887593,73,"MCD","energy"
0.558496472849005,73,"NKE","consumer discretionary"
0.60350635048878,73,"SBUX","consumer staples"
0.35254702327925,73,"WMT","communication services"
0.511240939907038,73,"PEP","utilities"
0.351652130294684,73,"SYY","real estate"
0.502313729362908,73,"VZ","materials"
0.247765110472349,73,"NFLX","health care"
0.614584121970011,73,"DIS","industrials"
0.376641871414262,73,"PNW","information tech"
0.367265879440527,73,"XEL","financials"
0.430711743608376,73,"PEG","energy"
0.453015541627031,73,"PSA","consumer discretionary"
0.294378185080682,73,"PLD","consumer staples"
0.474815675798189,73,"REG","communication services"
0.640179000467652,73,"PPG","utilities"
0.465684089348995,73,"VMC","real estate"
0.485212187958382,73,"IP","materials"
0.446150672485241,74,"PSX","health care"
0.447705235638161,74,"PFE","industrials"
0.412161666503674,74,"JNJ","information tech"
0.182992788193208,74,"DE","financials"
0.589905655342324,74,"DAL","energy"
0.499698844737577,74,"EFX","consumer discretionary"
0.310118018490732,74,"ACN","consumer staples"
0.126329410514948,74,"NVDA","communication services"
0.318523397334431,74,"MSFT","utilities"
0.463668066162657,74,"NDAQ","real estate"
0.364930810080034,74,"MS","materials"
0.316704600839433,74,"PNC","health care"
0.592871208461228,74,"WMB","industrials"
0.470329288763458,74,"HAL","information tech"
0.608000416150863,74,"XOM","financials"
0.228372767826317,74,"MCD","energy"
0.567486279964774,74,"NKE","consumer discretionary"
0.595309127214957,74,"SBUX","consumer staples"
0.350561784932078,74,"WMT","communication services"
0.506197739734547,74,"PEP","utilities"
0.353251619129139,74,"SYY","real estate"
0.500902446776948,74,"VZ","materials"
0.245588689018312,74,"NFLX","health care"
0.619829223627975,74,"DIS","industrials"
0.381335784794779,74,"PNW","information tech"
0.364304771809806,74,"XEL","financials"
0.432736195394098,74,"PEG","energy"
0.459657429076954,74,"PSA","consumer discretionary"
0.292670607884521,74,"PLD","consumer staples"
0.47328858552765,74,"REG","communication services"
0.64590967436677,74,"PPG","utilities"
0.474409760122126,74,"VMC","real estate"
0.487613930173038,74,"IP","materials"
0.447373906553997,75,"PSX","health care"
0.448934891141899,75,"PFE","industrials"
0.413730203448286,75,"JNJ","information tech"
0.185380346440177,75,"DE","financials"
0.590766175914243,75,"DAL","energy"
0.489022282653262,75,"EFX","consumer discretionary"
0.306605173227847,75,"ACN","consumer staples"
0.127883946980783,75,"NVDA","communication services"
0.322653705601767,75,"MSFT","utilities"
0.46870405997475,75,"NDAQ","real estate"
0.364267926709858,75,"MS","materials"
0.319134078607139,75,"PNC","health care"
0.593251534981624,75,"WMB","industrials"
0.468089237780158,75,"HAL","information tech"
0.610456821103674,75,"XOM","financials"
0.230406409068441,75,"MCD","energy"
0.559181964241055,75,"NKE","consumer discretionary"
0.599242322248734,75,"SBUX","consumer staples"
0.351400641906582,75,"WMT","communication services"
0.505087335490386,75,"PEP","utilities"
0.351215805776494,75,"SYY","real estate"
0.507338993832766,75,"VZ","materials"
0.247791680840967,75,"NFLX","health care"
0.614195655846398,75,"DIS","industrials"
0.382730859579737,75,"PNW","information tech"
0.37106220246103,75,"XEL","financials"
0.433522717463398,75,"PEG","energy"
0.45385232919492,75,"PSA","consumer discretionary"
0.300916903337116,75,"PLD","consumer staples"
0.472546900497839,75,"REG","communication services"
0.648386651161092,75,"PPG","utilities"
0.466911867987275,75,"VMC","real estate"
0.48920982685313,75,"IP","materials"
0.45158367793419,76,"PSX","health care"
0.449868870208415,76,"PFE","industrials"
0.413315848082869,76,"JNJ","information tech"
0.183579763084795,76,"DE","financials"
0.589747366349001,76,"DAL","energy"
0.495707252764937,76,"EFX","consumer discretionary"
0.311967342026204,76,"ACN","consumer staples"
0.128220591668935,76,"NVDA","communication services"
0.320194116697146,76,"MSFT","utilities"
0.476710805645166,76,"NDAQ","real estate"
0.362539645739976,76,"MS","materials"
0.317030142839565,76,"PNC","health care"
0.587728592747526,76,"WMB","industrials"
0.463685095317134,76,"HAL","information tech"
0.603716832397833,76,"XOM","financials"
0.233896449307818,76,"MCD","energy"
0.554682434683901,76,"NKE","consumer discretionary"
0.601729430324731,76,"SBUX","consumer staples"
0.353133304778466,76,"WMT","communication services"
0.50457834534451,76,"PEP","utilities"
0.350069195626116,76,"SYY","real estate"
0.503158209688329,76,"VZ","materials"
0.248445064256357,76,"NFLX","health care"
0.621628474827374,76,"DIS","industrials"
0.384236959058813,76,"PNW","information tech"
0.372426074950771,76,"XEL","financials"
0.432149351327832,76,"PEG","energy"
0.455145983982119,76,"PSA","consumer discretionary"
0.296126422720568,76,"PLD","consumer staples"
0.470658097860147,76,"REG","communication services"
0.64587897466705,76,"PPG","utilities"
0.475447174506257,76,"VMC","real estate"
0.488478617724045,76,"IP","materials"
0.447932483059001,77,"PSX","health care"
0.444761550850543,77,"PFE","industrials"
0.415098651111569,77,"JNJ","information tech"
0.185406230608098,77,"DE","financials"
0.589817282226897,77,"DAL","energy"
0.497752151026494,77,"EFX","consumer discretionary"
0.308910977744224,77,"ACN","consumer staples"
0.128781591896543,77,"NVDA","communication services"
0.317922157842804,77,"MSFT","utilities"
0.475294968487927,77,"NDAQ","real estate"
0.364430489859499,77,"MS","materials"
0.318253802734851,77,"PNC","health care"
0.588872841598108,77,"WMB","industrials"
0.464147692366725,77,"HAL","information tech"
0.606145399482938,77,"XOM","financials"
0.23120310340334,77,"MCD","energy"
0.56012653364482,77,"NKE","consumer discretionary"
0.599158451842257,77,"SBUX","consumer staples"
0.352862631511256,77,"WMT","communication services"
0.507800757044532,77,"PEP","utilities"
0.349001799279002,77,"SYY","real estate"
0.503787299391165,77,"VZ","materials"
0.248153960708401,77,"NFLX","health care"
0.616275217445587,77,"DIS","industrials"
0.38126151402191,77,"PNW","information tech"
0.365751679622242,77,"XEL","financials"
0.432865983110477,77,"PEG","energy"
0.452403939476212,77,"PSA","consumer discretionary"
0.296026463195075,77,"PLD","consumer staples"
0.476693011878521,77,"REG","communication services"
0.644473231623334,77,"PPG","utilities"
0.465339110470977,77,"VMC","real estate"
0.488637406409982,77,"IP","materials"
0.448944592696829,78,"PSX","health care"
0.44920361404979,78,"PFE","industrials"
0.416413219856722,78,"JNJ","information tech"
0.187112525466568,78,"DE","financials"
0.585162871811986,78,"DAL","energy"
0.490811467963435,78,"EFX","consumer discretionary"
0.307577913814785,78,"ACN","consumer staples"
0.131934549613182,78,"NVDA","communication services"
0.323547185269015,78,"MSFT","utilities"
0.473287821204697,78,"NDAQ","real estate"
0.363222725867568,78,"MS","materials"
0.318535024874108,78,"PNC","health care"
0.59158811010404,78,"WMB","industrials"
0.467118120636594,78,"HAL","information tech"
0.605542733102705,78,"XOM","financials"
0.234064831967422,78,"MCD","energy"
0.559675076159391,78,"NKE","consumer discretionary"
0.607076282543475,78,"SBUX","consumer staples"
0.34998349704051,78,"WMT","communication services"
0.504936713038487,78,"PEP","utilities"
0.352683622844026,78,"SYY","real estate"
0.507189535111235,78,"VZ","materials"
0.247510231827912,78,"NFLX","health care"
0.613692247899717,78,"DIS","industrials"
0.378342609581898,78,"PNW","information tech"
0.36945060553389,78,"XEL","financials"
0.429041050433643,78,"PEG","energy"
0.456407311655441,78,"PSA","consumer discretionary"
0.295890034447557,78,"PLD","consumer staples"
0.471572153926395,78,"REG","communication services"
0.642629321410128,78,"PPG","utilities"
0.468983281391179,78,"VMC","real estate"
0.489249855605924,78,"IP","materials"
0.447269934452091,79,"PSX","health care"
0.450467691530109,79,"PFE","industrials"
0.415953911827496,79,"JNJ","information tech"
0.184634214060188,79,"DE","financials"
0.587218542268994,79,"DAL","energy"
0.49164540152194,79,"EFX","consumer discretionary"
0.311619540343656,79,"ACN","consumer staples"
0.130363640551402,79,"NVDA","communication services"
0.319915800413373,79,"MSFT","utilities"
0.47489106523975,79,"NDAQ","real estate"
0.36835868247414,79,"MS","materials"
0.318893258140227,79,"PNC","health care"
0.594220809825854,79,"WMB","industrials"
0.468760788517666,79,"HAL","information tech"
0.605575930159581,79,"XOM","financials"
0.232347139791331,79,"MCD","energy"
0.5643457089934,79,"NKE","consumer discretionary"
0.601815383933072,79,"SBUX","consumer staples"
0.349464726321329,79,"WMT","communication services"
0.502916692110167,79,"PEP","utilities"
0.353254086090175,79,"SYY","real estate"
0.499389062275863,79,"VZ","materials"
0.246509445598188,79,"NFLX","health care"
0.615408378139594,79,"DIS","industrials"
0.379228212459681,79,"PNW","information tech"
0.370698958117883,79,"XEL","financials"
0.43069499038504,79,"PEG","energy"
0.457007586058801,79,"PSA","consumer discretionary"
0.297980342936036,79,"PLD","consumer staples"
0.473577637294661,79,"REG","communication services"
0.644749558672573,79,"PPG","utilities"
0.465869649127007,79,"VMC","real estate"
0.489109166617712,79,"IP","materials"
0.448076324550784,80,"PSX","health care"
0.44891831245743,80,"PFE","industrials"
0.416615159978511,80,"JNJ","information tech"
0.185351976426549,80,"DE","financials"
0.589119871595857,80,"DAL","energy"
0.494332951291843,80,"EFX","consumer discretionary"
0.309841352602799,80,"ACN","consumer staples"
0.131134561226743,80,"NVDA","communication services"
0.324289327881162,80,"MSFT","utilities"
0.468701767709289,80,"NDAQ","real estate"
0.369716111947876,80,"MS","materials"
0.323892102270488,80,"PNC","health care"
0.590638400859411,80,"WMB","industrials"
0.471907105763502,80,"HAL","information tech"
0.609121690590556,80,"XOM","financials"
0.235363923723521,80,"MCD","energy"
0.560281433261291,80,"NKE","consumer discretionary"
0.603895943345681,80,"SBUX","consumer staples"
0.352813234863631,80,"WMT","communication services"
0.504141041415139,80,"PEP","utilities"
0.356882287083117,80,"SYY","real estate"
0.503663257227378,80,"VZ","materials"
0.247933002109886,80,"NFLX","health care"
0.620600560319522,80,"DIS","industrials"
0.381569005709895,80,"PNW","information tech"
0.371952121462172,80,"XEL","financials"
0.430939402581179,80,"PEG","energy"
0.459660141787978,80,"PSA","consumer discretionary"
0.298361058892732,80,"PLD","consumer staples"
0.476533334246411,80,"REG","communication services"
0.641303694671511,80,"PPG","utilities"
0.468326638012497,80,"VMC","real estate"
0.489281021769451,80,"IP","materials"
0.449475761229228,81,"PSX","health care"
0.44780383040051,81,"PFE","industrials"
0.413957822316629,81,"JNJ","information tech"
0.18651501237476,81,"DE","financials"
0.588001293795172,81,"DAL","energy"
0.497620882534698,81,"EFX","consumer discretionary"
0.312569170095714,81,"ACN","consumer staples"
0.133167980505604,81,"NVDA","communication services"
